2017-08-28T07:00:00,7736883
2017-08-29T07:00:00,184585314
2017-08-30T07:00:00,63871251
2017-08-31T07:00:00,7879875
2017-09-01T07:00:00,8201943
2017-09-02T07:00:00,9954346
2017-09-03T07:00:00,9940606
2017-09-04T07:00:00,10065859
2017-09-05T07:00:00,10331774
2017-09-06T07:00:00,11525245
2017-09-07T07:00:00,12201566
2017-09-08T07:00:00,12356482
2017-09-09T07:00:00,16723674
2017-09-10T07:00:00,13514938
2017-09-11T07:00:00,13903255
2017-09-12T07:00:00,14155521
2017-09-13T07:00:00,11386021
2017-09-14T07:00:00,10756842
2017-09-15T07:00:00,11869680
2017-09-16T07:00:00,12643882
2017-09-17T07:00:00,12042150
2017-09-18T07:00:00,11109418
2017-09-19T07:00:00,8975511
2017-09-20T07:00:00,9295745
2017-09-21T07:00:00,10014063
2017-09-22T07:00:00,11808580
2017-09-23T07:00:00,10557400
2017-09-24T07:00:00,10238354
2017-09-25T07:00:00,9334895
2017-09-26T07:00:00,7891178
2017-09-27T07:00:00,8228735
2017-09-28T07:00:00,8343118
2017-09-29T07:00:00,8868030
2017-09-30T07:00:00,10918133
2017-10-01T07:00:00,9981884
2017-10-02T07:00:00,11132022
2017-10-03T07:00:00,8615068
2017-10-04T07:00:00,7902235
2017-10-05T07:00:00,8679278
2017-10-06T07:00:00,8389334
2017-10-07T07:00:00,7589763
2017-10-08T07:00:00,8741427
2017-10-09T07:00:00,7986384
2017-10-10T07:00:00,9465182
2017-10-11T07:00:00,9185856
2017-10-12T07:00:00,8868879
2017-10-13T07:00:00,7470381
2017-10-14T07:00:00,8355966
2017-10-15T07:00:00,7944055
2017-10-16T07:00:00,8932626
2017-10-17T07:00:00,10420985
2017-10-18T07:00:00,9391961
2017-10-19T07:00:00,9169298
2017-10-20T07:00:00,8441074
2017-10-21T07:00:00,8875739
2017-10-22T07:00:00,9243241
2017-10-23T07:00:00,8434018
2017-10-24T07:00:00,9474662
2017-10-25T07:00:00,8777153
2017-10-26T07:00:00,11886897
2017-10-27T07:00:00,11043403
2017-10-28T07:00:00,12108744
2017-10-29T07:00:00,12617423
2017-10-30T07:00:00,11724070
2017-10-31T07:00:00,11260648
2017-11-01T07:00:00,10503711
2017-11-02T07:00:00,11252407
2017-11-03T07:00:00,9816832
2017-11-04T07:00:00,10257980
2017-11-05T07:00:00,8745811
2017-11-06T08:00:00,10419285
2017-11-07T08:00:00,10363847
2017-11-08T08:00:00,9717495
2017-11-09T08:00:00,9926434
2017-11-10T08:00:00,10696013
2017-11-11T08:00:00,10152454
2017-11-12T08:00:00,10399998
2017-11-13T08:00:00,10469891
2017-11-14T08:00:00,10451605
2017-11-15T08:00:00,9676915
2017-11-16T08:00:00,8885295
2017-11-17T08:00:00,9652046
2017-11-18T08:00:00,8911628
2017-11-19T08:00:00,8462299
2017-11-20T08:00:00,8614720
2017-11-21T08:00:00,8754166
2017-11-22T08:00:00,8276273
2017-11-23T08:00:00,8498128
2017-11-24T08:00:00,7772536
2017-11-25T08:00:00,8659354
2017-11-26T08:00:00,9898497
2017-11-27T08:00:00,10237487
2017-11-28T08:00:00,11343777
2017-11-29T08:00:00,11175517
2017-11-30T08:00:00,10815419
2017-12-01T08:00:00,9550483
2017-12-02T08:00:00,8796122
2017-12-03T08:00:00,7941164
2017-12-04T08:00:00,8155079
2017-12-05T08:00:00,8891263
2017-12-06T08:00:00,8447154
2017-12-07T08:00:00,7874104
2017-12-08T08:00:00,8286250
